id_orgao,ano_licitacao,nr_licitacao,nr_item,ds_item,qt_itens_licitacao,sg_unidade_medida,vl_unitario_homologado,vl_total_homologado
74500,2018,1,3,"BERGAMOTA unidades de tamanho médio, integras efrescas. Entrega semanal conforme cronograma",200.00,KG,"",""
74500,2018,1,30,"PRESUNTO cozido e fatiado, sem capa de gordura, embalagem de 1 kg com a identificação do produto, rótulo e validade. Deverá possuir registro no SIM, CISPOA ou SIF. Produto com validade mínima de 30 dias no momento da entrega.",30.00,KG,"",""
74500,2018,1,31,"PRESUNTO 180 GRAMAS cozido e fatiado, sem capa de gordura, embalagem  com a identificação do produto, rótulo e validade. Deverá possuir registro no SIM, CISPOA ou SIF. Produto com validade mínima de 30 dias no momento da entrega.",40.00,UN,"",""
74500,2018,1,32,"DOCE CREMOSO DE FRUTA SABOR: PÊSSEGO, GOIABA, FIGO, UVA embalagem de vidro 1 kg, sem adição de conservante, rótulo, data de fabricação e validade. Produto com no mínimo 6 meses de validade no momento da entrega.",50.00,UN,"",""
74500,2018,1,33,"EXTRATO DE TOMATE embalagem em vidro contendo no mínimo 850 g. composto de polpa de tomate, sal e açúcar, rótulo com identificação de produto data de fabricação e validade. Produto com no mínimo 6 meses de validade no momento da entrega.",200.00,UN,"",""
74500,2018,1,34,"MILHO VERDE CONGELADO embalagem de 500 g, com identificação do produto, peso, informação nutricional e validade. Produto com no mínimo 3 meses de validade no momento da entrega.",50.00,UN,"",""
74500,2018,1,35,"SUCO DE UVA INTEGRAL sem adição de açúcar, pronto para consumo, acondicionado em embalagens adequadas de no mínimo 1 litro. Deverá possuir registro no Ministério da Agricultura. Produto com no mínimo 6 meses de validade no momento da entrega.",150.00,UN,"",""
74500,2018,1,4,"BATATA DOCE unidades de tamanho médio, íntegras, frescas sem rachaduras ou perfurações.",80.00,KG,"",""
74500,2018,1,5,"BETERRABA unidades de tamanho médio, íntegras, frescas sem rachaduras.",220.00,KG,"",""
74500,2018,1,6,"BRÓCOLIS unidades de tamanho médio, integras frescas, com flores firmes, limpas",200.00,UN,"",""
74500,2018,1,7,"CENOURA unidades de tamanho médio, íntegras, frescas sem rachaduras ou perfurações, casca limpa",250.00,KG,"",""
74500,2018,1,8,"CHUCHU unidades de tamanho médio, íntegras, frescas sem rachaduras ou perfurações.",260.00,KG,"",""
74500,2018,1,9,"COUVE FLOR unidades de tamanho médio, íntegras, frescas, flores firmes e limpas",120.00,UN,"",""
88021,2018,1,2,"Carne bovina moída, in natura, corte de primeira. Embalada em pacotes de 500g.",200.00,KG,22.50,4500.00
88021,2018,1,1,Linguiça de carne suína. Embalagem individual de 01 Kg.,200.00,KG,19.30,3860.00
88040,2018,1,1,"ALFACE LISA OU CRESPA, TAMANHO MEDIO OU GRANDE, SA, SEM COLORACAO AMARELADA, DE 1A QUALIDADE.",120.00,UN,"",""
88040,2018,1,10,"DOCE CREMOSO CASEIRO DE FIGO, SEM CONSERVANTES. VIDRO DE 1 KG, VALIDADE DE MINIMO DE 1 ANO.",35.00,KG,"",""
88040,2018,1,11,"DOCE CREMOSO CASEIRO DE UVA, SEM CONSERVANTES. VIDRO DE 1 KG, VALIDADE MINIMA DE 1 ANO",35.00,KG,"",""
88040,2018,1,12,"LARANJA PARA SUCO KG TAMANHO MEDIO A GRANDE, NOVA, NÃO MURCHA, MADURA E DE 1ª QUALIDADE",100.00,KG,"",""
88040,2018,1,13,"MACA DESIDRATADA, 100% MACA, EMBALAGEM PLASTICA DE 1 KG",10.00,UN,"",""
88040,2018,1,14,"MASSA COLONIAL COM OVOS, BANDEJA DE 500 GRAMAS, VALIDADE MINIMA DE 60 DIAS CONGELADA",180.00,UN,"",""
88040,2018,1,15,"MOLHO DE TOMATE, PRONTO, TIPO CASEIRO, EMBALAGEM DE VIDRO DE 1 KG. SEM CONSERVANTES, VALIDADE MINIMA DE 1 ANO",85.00,KG,"",""
88040,2018,1,16,"PAEZINHOS, SOVADOS. PESO APROXIMADO: 60G. ENTREGUE EM PACOTES PLASTICOS IDENTIFICADOS, CONFORME DEMANDA. VALIDADE DE 05 DIAS EM TEMPERATURA AMBIENTE E 30 DIAS SE CONGELADO",3500.00,UN,"",""
88040,2018,1,17,"PESSEGO, MEDIA MATURACAO, SEM MANCHAS OU RUPTURA NA CASCA. PESSEGO, MEDIA MATURACAO, SEM MANCHAS OU RUPTURA NA CASCA, TAMANHO MEDIO, DE 1A QUALIDADE.",80.00,KG,"",""
88040,2018,1,18,"REPOLHO TIPO COMUM BRANCO, TAMANHO MEDIO A GRANDE, SEM MACHUCADOS, NAO PODE ESTAR AMARELADO, DE 1A QUALIDADE",80.00,KG,"",""
88040,2018,1,19,"SUCO DE UVA 1 SUCO DE UVA, INTEGRAL, SEM ADICAO DE ACUCAR E SEM CONSERVANTES. GARRAFA DE 1,5 LITRO. PRODUTO INSPECIONADO PELO MAPA.",171.00,L,"",""
88040,2018,1,2,"BERGAMOTA, TAMANHO MEDIO A GRANDE, DE MEDIA MATURACAO, SEM RUPTURAS NA CASCA, NAO MURCHA, DE 1A QUALIDADE.",90.00,KG,"",""
88040,2018,1,20,"SUCO DE UVA 2 SUCO DE UVA, INTEGRAL, SEM ADICAO DE ACUCAR E SEM CONSERVANTES. GARRAFA DE 1,5 LITRO. PRODUTO INSPECIONADO PELO MAPA.",171.00,L,"",""
88040,2018,1,21,"TEMPERO VERDE (SALSA, CEBOLINHA VERDE, MANJERICAO, SALVIA E ALECRIM), NOVO, SEM COLORACAO AMARELADA, DE 1A QUALIDADE.",110.00,MOL,"",""
88040,2018,1,3,"BETERRABA, TAMANHO MEDIO A GRANDE, NOVA, SÃ, DE 1A QUALIDADE.",90.00,KG,"",""
88040,2018,1,4,"BISCOITO AMANTEIGADO, PACOTE PLASTICO DE 400G. BISCOITO AMANTEIGADO, PACOTE PLASTICO DE 400G, VALIDADE MINIMA DE 60 DIAS.",50.00,PAC,"",""
88040,2018,1,5,"BISCOITO COLONIAL, PACOTE DE 400G, VALIDADE MINIMA 60 DIAS",80.00,PAC,"",""
88040,2018,1,6,"BISCOITO DE MILHO, PACOTES 400 GRAMAS VALIDADE MINIMA DE 60 DIAS.",60.00,PAC,"",""
88040,2018,1,7,"CAQUI, TAMANHO MÉDIO, MÉDIA MATURAÇÃO E SEM MACHUCADOS",30.00,KG,"",""
88040,2018,1,8,"CEBOLA, TAMANHO MEDIO A GRANDE, DE 1A QUALIDADE.",120.00,KG,"",""
88040,2018,1,9,"COUVE-FLOR, SEM COLORACAO AMARELADA, SEM MACHUCADOS, TAMANHO GRANDE, DE 1A QUALIDADE",40.00,UN,"",""
48500,2018,2,2,"Couve manteiga. Orgânica. Em maços, de 1ª¿ qualidade, novas. Com coloração própria, bem formada, livre de danos mecânicos, fisiológicos, pragas e doenças, com perfeitas condições de maturação e conservação. Acondicionada em embalagem plástica transparente e resistente. Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003, Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar). Validade semanal. Entrega conforme calendário anexo. Nas embalagens deverá constar a quantidade do produto e o nome da Escola.    Amostra para análise.",642.00,UN,2.51,1611.42
48500,2018,2,6,"Tempero Verde Misto. Orgânico. Contendo: salsa, cebola verde, sálvia, manjerona e louro. Frescos. Em maços graúdos, de 1ª qualidade, pesando aproximadamente 150 g (correspondendo à 40% de salsa, 40% de cebola verde, 5% de sálvia, 10% de manjerona e 5% de louro). Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003, Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar). Validade semanal. Entrega conforme calendário anexo. Nas embalagens deverá constar a quantidade de cada do produto e o nome da Escola. Amostra p/ análise.",320.00,UN,2.50,800.00
48500,2018,2,7,"Caqui de chocolate. Orgânico. Grau médio de amadurecimento (bem colorido) de 1ª qualidade, unidades médias de aproximadamente 120 g. Livres de rupturas e cor uniforme. Prazo de validade semanal. Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003, Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar). Validade semanal. Entrega conforme calendário anexo. Amostra p/ análise.",323.00,KG,3.73,1204.79
48500,2018,2,3,"Espinafre. Orgânico.  (unidade). Novos, de 1ª qualidade, limpos, íntegros, em maços. Com coloração própria, bem formado, livre de danos mecânicos, fisiológicos, pragas e doenças, com perfeitas condições de maturação e conservação. Acondicionado em embalagem plástica transparente e resistente. Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003, Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar).  Validade semanal. Entrega conforme calendário anexo. Nas embalagens deverá constar a quantidade do produto e o nome da Escola. Amostra para análise.",214.00,UN,3.16,676.24
48500,2018,2,5,"Rúcula. Orgânica.  Nova, de 1ª qualidade, tamanho médio, fresca, cor verde, firme, viçosa, sem manchas, não pode estar murcha, não pode estar amarelada e não pode conter pontos pretos. Acondicionada em embalagem plástica, transparente. Validade semanal. Entrega conforme calendário anexo. Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003, Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº. 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar).  Nas embalagens deverá constar a quantidade de cada do produto e o nome da Escola. Amostra para análise.",440.00,UN,3.00,1320.00
48500,2018,2,1,"Alface lisa. Orgânica. Nova, de primeira qualidade, tamanho médio, sem manchas, não pode estar murcha, acondicionada em embalagem plástica, transparente (com ventilação). Com etiqueta e peso. Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003, Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar). Validade semanal. Entrega conforme calendário anexo. Amostra p/ análise.",990.00,UN,3.50,3465.00
48500,2018,2,4,"Repolho branco. Orgânico. Cabeça, de 1ª qualidade, em embalagem resistente, tamanho médio (aproximadamente 1 a 2 Kg cada). Com etiqueta e peso. Comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: Lei nº 10.831 e 23 de dezembro de 2003. Decreto 6323 de 27 de dezembro de 2007 e Instrução Normativa nº. 64, do Ministério da Agricultura Pecuária e Abastecimento (MAPA) de 18 de dezembro de 2008 (visando Agricultura Familiar). Validade semanal. Entrega conforme calendário anexo. Amostra p/ análise.",483.00,KG,4.00,1932.00
88021,2018,2,1,"Leite em pó integral, sem adição de soro, com a composição de no mínimo de 38 % de lactose, 26 % de gordura, embalagem alumizada de 01 kg. Validade mínima de 01 (UM) ano.",600.00,KG,20.00,12000.00
88021,2018,2,2,"Bebida Láctea sabor morango, embalagem plástica de 1 Litro. Validade mínima de 01 (UM) mês.",600.00,L,3.15,1890.00
88021,2018,3,5,Batata inglesa.,100.00,KG,"",""
88021,2018,3,4,Bergamota.,200.00,KG,"",""
88021,2018,3,3,"Amendoim em vagem, in natura.",100.00,KG,"",""
88021,2018,3,1,Abóbora de tronco.,100.00,UN,"",""
88021,2018,3,7,Goiaba.,120.00,KG,"",""
88021,2018,3,2,Alho poró.,15.00,KG,"",""
88021,2018,3,8,Laranja.,400.00,KG,"",""
88021,2018,3,6,Cenoura.,50.00,KG,"",""
81200,2018,1,1,ALFACE PÉS EM TAMANHO MÉDIO BEM DESENVOLVIDO E FIRME.,130.00,UN,1.45,188.50
81200,2018,1,2,"BATATA DOCE COM COLAÇÃO UNIFORME, SEM MACHAS ESCURAS, PERFURAÇÕES OU CORTES.",60.00,KG,1.90,114.00
81200,2018,1,3,"BATATA INGLESA COM COLORAÇÃO UNIFORME, SEM MACHAS ESCURAS, PERFURAÇÕES OU CORTES.",130.00,KG,3.00,390.00
81200,2018,1,4,"BETERRABA EM BOM ESTADO DE CONSERVAÇÃO.SEM SINAIS DE DECOMPOSIÇÃO, OU MURCHA.",140.00,KG,3.50,490.00
81200,2018,1,5,BROCOLI SEM MACHAS OU ALGUM COMEÇO DE DECOMPOSIÇÃO.,60.00,UN,4.00,240.00
81200,2018,1,6,"CEBOLA EM BOM ESTADO DE CONSERVAÇÃO E FIRME, SEM MANCHAS ESCURAS.",140.00,KG,3.00,420.00
81200,2018,1,7,CENOURA TAMANHO E COLORAÇÃO UNIFORME E SEM MANCHAS.,140.00,KG,3.50,490.00
81200,2018,1,8,CHUCHU FIRME E COLORAÇÃO UNIFORME.,50.00,KG,3.00,150.00
81200,2018,1,9,"COUVE FLOR SEM MANCHAS ESCURAS, E SEM ESTADO DE DECOMPOSIÇÃO",60.00,UN,5.00,300.00
81200,2018,1,10,COUVE TIPO MANTEIGA EM BOM ESTADO DE CONSERVAÇÃO E SEM FOLHAS MANCHADAS.,50.00,UN,2.00,100.00
81200,2018,1,11,LARANJA PARA CONSUMO E PARA SUCO POUCO ACIDO.,180.00,KG,3.00,540.00
81200,2018,1,12,LIMAO GALEGO DE BOA QUALIDADE,80.00,KG,6.00,480.00
81200,2018,1,13,MORANGA,35.00,KG,2.50,87.50
81200,2018,1,14,"REPOLHO BEM DESENVOLVIDO, COMPACTO E FIRME.",50.00,UN,3.00,150.00
81200,2018,1,15,"TEMPERO VERDE COM FOLHAS ETALOS VERDES, SEM TRAÇOS DE DESCOLORAÇÃO OU INDICIOS DE DECOMPOSIÇÃO.",100.00,UN,1.50,150.00
81200,2018,1,16,"TOMATE DE BOA QUALIDADE, EM BOM ESTADO DE MATURAÇÃO E FIRME.",200.00,KG,5.00,1000.00
81200,2018,1,17,"VAGEM SEM MANCHAS ESCURAS, DE COLORAÇÃO UNIFORME.",50.00,KG,6.00,300.00
81200,2018,1,18,"SUCO DE UVA NATURAL, INTEGRAL",100.00,L,9.90,990.00
81200,2018,1,19,SUCO DE LARANJA INTEGRAL,80.00,L,9.80,784.00
81200,2018,1,20,ABACAXI,160.00,UN,0.00,0.00
81200,2018,1,21,AIPIM DESCASCADO,80.00,KG,0.00,0.00
81200,2018,1,22,ALHO,20.00,KG,20.00,400.00
81200,2018,1,23,"BANANA PRATA, DE BOA QUALIDADE,NA MATURAÇÃO CORRETA",180.00,KG,0.00,0.00
81200,2018,1,24,"MAÇA GALA DE BOA QUALIDADE, MATURAÇÃO MÉDIA",180.00,KG,0.00,0.00
81200,2018,1,25,MAMÃO DE BOA QUALIDADE,180.00,KG,0.00,0.00
81200,2018,1,26,MANGA,70.00,KG,0.00,0.00
81200,2018,1,27,MELÃO,100.00,KG,0.00,0.00
88039,2018,57,1,AÇUCAR MASCAVO ORGÂNICO,60.00,KG,"",""
88039,2018,57,2,AIPIM,140.00,KG,"",""
88039,2018,57,3,ALFACE FRESCA,550.00,UN,"",""
88039,2018,57,4,ALHO,25.00,KG,"",""
88039,2018,57,5,BATATA DOCE,100.00,KG,"",""
88039,2018,57,6,BATATA INGLESA,450.00,KG,"",""
88039,2018,57,7,BERGAMOTA PONKAN,600.00,KG,"",""
88039,2018,57,8,BETERRABA,150.00,KG,"",""
88039,2018,57,9,BISCOITO DOCE DE AVEIA,70.00,KG,"",""
88039,2018,57,10,BISCOITO SALGADO,50.00,KG,"",""
