id_estado,nm_municipio,licitacao_ano,nr_item,ds_item,qt_itens_licitacao,vl_unitario_estimado,vl_total_estimado,contrato_ano,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
43,Putinga,1/2018,18,"Leite integral	caixinha com 1 litro, uht, com identificação do produto, rótulo com ingredientes, valor nutricional, peso, fabricante, data de fabricação e validade.  registro do produto no sim, sif ou cispoa. validade mínima de 3 meses a contar da data de entrega. não serão aceitas embalagens danificadas.",1575 L,3.2,5040,67/2018,1575 L,3.2,5040
43,Putinga,1/2018,4,"Alho	bulbo de tamanho médio, com características íntegras e de primeira qualidade; podendo ser orgânico. deve ser isento de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos à casca.  não deve apresentar quaisquer lesões de origem física, mecânica ou biológica. ",2 KG,31.06,46.59,64/2018,2 KG,31.06,46.59
43,Putinga,1/2018,16,"Laranja comum	unidades in natura, de tamanho médio, fresca, com grau de maturação adequado para o consumo e transporte adequado, a fim de evitar lesões de origem física, mecânica ou biológica. não deve apresentar matéria terrosa, sujidades ou corpos estranhos aderidos à superfície externa, livre de lesões, insetos, parasitas e larvas. ",600 KG,4.47,2682,64/2018,600 KG,4.47,2682
43,Putinga,1/2018,3,"Alface	unidades de tamanha médio, com folhas íntegras, livres de fungos, podendo ser orgânico. embalada  e transportada de forma a evitar quaisquer lesões de origem física, mecânica ou biológica, pois não serão aceitos produtos com estas lesões.",360 UN,2.33,838.8,64/2018,360 UN,2.33,838.8
43,Putinga,1/2018,8,"Batata inglesa	tubérculo no estado in natura, sãs, de primeira qualidade, podendo ser orgânico. lavado ou escovado, coloração uniforme; isentos de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos à casca. não deve apresentar quaisquer lesões de origem física, mecânica ou biológica. ",345 KG,3.22,1110.9,64/2018,345 KG,3.22,1110.9
43,Putinga,1/2018,10,"Beterraba	tubérculo no estado in natura, podendo ser orgânico, sãs, de primeira qualidade, lavado ou escovado, coloração uniforme; isentos de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos à casca. não deve apresentar quaisquer lesões de origem física, mecânica ou biológica. ",240 KG,4.16,998.4,64/2018,240 KG,4.16,998.4
43,Putinga,1/2018,21,"Mamão	fruto de tamanho médio, com características íntegras e de primeira qualidade; fresco, de vez (por amadurecer), limpo, coloração uniforme, apresentando grau de maturação tal que lhe permita suportar a manipulação, o transporte e a conservação em condições adequadas para o consumo; aroma, cor e sabor típicos da espécie; isento de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos à superfície externa. não deve apresentar quaisquer lesões de origem física, mecânica ou biológica.podendo ser orgânico.",210 KG,5.07,1064.7,64/2018,210 KG,5.07,1064.7
43,Putinga,1/2018,30,"Tomate	fruto fresco de tamanho médio, com características  íntegras,  e  de  primeira qualidade; fresco, limpo, coloração uniforme; apresentando grau de maturação tal que lhe permita suportar a manipulação, o transporte e a conservação em condições adequadas para o consumo;  isento  de  sujidades,  insetos, parasitas, larvas e corpos estranhos aderidos à casca. não deve apresentar quaisquer lesões de origem física, mecânica ou biológica. podendo ser orgânico",210 KG,5.24,1100.4,64/2018,210 KG,5.24,1100.4
43,Putinga,1/2018,11,"Brócolis	unidades de tamanho médio, frescos e limpos, sem substâncias terrosas, sujidades ou corpos estranhos aderidos à superfície externa, insetos, parasitas e larvas; isento de lesões de origem física, mecânica ou biológica, devendo apresentar cor característica, podendo ser orgânico. ",150 UN,4.47,670.5,64/2018,150 UN,4.47,670.5
43,Putinga,1/2018,23,"Nata	nata pasteurizada, resfriada, fabricada a partir de matéria-prima selecionada; embalagem (pote) de 300 gramas, com identificação do produto, rótulo com ingredientes, valor nutricional, peso, fabricante, data de fabricação e validade.  validade de aproximadamente 15 dias e registro no ministério da agricultura / sif ou cispoa ou sim, visíveis na embalagem. não serão aceito produtos com embalagens estufadas, furadas, amassadas ou em condições anormais.",150 UN,5.95,892.5,67/2018,150 UN,5.95,892.5
43,Putinga,1/2018,14,"Couve-flor	unidades de tamanho médio, frescos e limpos, com cor característica, podendo ser orgânico; isenta de material terroso, sem manchas, livre de enfermidades, isento de partes pútridas; suficientemente desenvolvida, em perfeito estado de conservação e maturação. não deve apresentar quaisquer lesões de origem física, mecânica ou biológica. ",165 UN,4.82,795.3,64/2018,165 UN,4.82,795.3
43,Putinga,1/2018,15,"Creme de leite	creme de leite uht, fabricado a partir de matéria-prima selecionada; embalagem de 200 gramas, tipo tetra pack, com identificação do produto, rótulo com ingredientes, valor nutricional, peso, fabricante, data de fabricação e validade.  validade mínima de 3 meses a contar da data de entrega e registro no ministério da agricultura / sif ou cispoa ou sim, visíveis na embalagem. não serão aceito produtos com embalagens estufadas, furadas, amassadas ou em condições anormais.",30 UN,2.92,87.6,67/2018,30 UN,2.92,87.6
43,Putinga,1/2018,13,"Cenoura	raiz tuberosa, suculenta, de tamanho médio no estado in natura, genuínas, sãs, de primeira qualidade, escovadas, com coloração uniforme, podendo ser orgânico; isentas de sujidades, insetos, parasitas, larvas e corpos estranhos aderidos à superfície externa. não deve apresentar quaisquer lesões de origem física, mecânica ou biológica. ",150 KG,4,600,64/2018,150 KG,4,600
43,Putinga,1/2018,28,"Suco de uva	integral, natural, embalagem de 2 litros.",540 UN,20.14,10875.6,68/2018,540 UN,20.14,10875.6
43,Putinga,1/2018,9,"Bebida láctea	bebida láctea fermentada, com polpa de fruta, sabor   “morango e salada de frutas”, em embalagem flexível de polietileno   leitoso de 1 litro. deve constar na embalagem a data de fabricação e prazo de validade de no mínimo 30 dias,assim como, registro no ministério da agricultura / sif ou cispoa ou sim visíveis. não serão aceitos produtos com embalagens estufadas, furadas, data de validade vencida ou prazo curto de validade, amassadas ou em condições anormais.",525 L,4.04,2121,66/2018,525 L,4.04,2121
43,Putinga,1/2018,29,"  Tempero verde	maço contendo cebolinha e salsinha, de aproximadamente 300 gramas. devem ter folhas íntegras, frescas, coloração uniformes, bem desenvolvidas. a salsinha deve conter os talos.podendo ser orgânico.  ",120 UN,3.35,402,64/2018,120 UN,3.35,402
43,Roca Sales,1/2018,30,"Pepino em conserva, embalagem de vidro contendo peso drenado de 300g, composição e identificação do produto conforme edital",60 UN,4.5,270,25/2018,60 UN,4.5,270
43,Roca Sales,1/2018,18,"Feijão preto comum, descascado, grãos inteiros, produtos sem sujidades, mofos e bolores e demais características conforme o edital",420 KG,5.9,2478,26/2018,120 KG,5.9,708
43,Roca Sales,1/2018,31,"Polpa de tomate, de primeira qualidade, produto resultante da concentração de polpa de tomates maduros, sem pele e sem sementes por processo tecnológico adequado. demais características conforme o edital",600 UN,8.5,5100,25/2018,600 UN,8.5,5100
43,Roca Sales,1/2018,37,"Uva preta firme, integra, sem manchas e cor característica uniforme, grau médio de amadurecimento, em boas condições de consumo",180 KG,3,540,23/2018,180 KG,3,540
43,Roca Sales,1/2018,16,"Doce de frutas com adição de açúcar, embalado conforme legislação específica, 1k com prazo de validade no mínimo 12 meses da data de fabricação",164 KG,11,1804,25/2018,164 KG,11,1804
43,Roca Sales,1/2018,32,"Repolho branco ou verde, limpo com folhas tenras, livres de podridão e folhas velhas",850 KG,1.9,1615,20/2018,100 KG,1.9,190
43,Roca Sales,1/2018,2,"Aipim in`natura, de primeira, e demais  características conforme disposto no edital",500 UN,4.5,2250,26/2018,500 UN,4.5,2250
43,Roca Sales,1/2018,28,"Ovos tipo galinha, tamanho grande, cor vermelho, peso aproximado 50gr para consumo imediato e em escala e demais características de acordo com o edital",1500 DZ,4.5,6750,24/2018,1500 DZ,4.5,6750
43,Roca Sales,1/2018,19,"Fígado de galinha congelado, embalagem de 1kg, validade de 1 ano, conservação transporte e demais características conforme o edital",115 KG,3.4,391,18/2018,115 KG,3.4,391
43,Roca Sales,1/2018,33,"Suco de laranja natural, integral e sem adição de açúcar conservantes e demais características de acordo com o edital",135 UN,15,2025,27/2018,135 UN,15,2025
43,Roca Sales,1/2018,36,"Tomate firme e liso, integro, sem manchas e cor característica uniforme, grau médio de amadurecimento, em boas condições de consumo e demais características de acordo com o edital",200 KG,5.9,1180,20/2018,50 KG,5.9,295
43,Roca Sales,1/2018,34,"Suco de uva natural, integral e sem adição de açúcar e conservantes e demais características conforme edital ",690 UN,15,10350,27/2018,690 UN,15,10350
43,Canela,1/2018,16,"Massa de nhoque - caseiro. sem corantes e sem conservantes. embalagens íntegras, que contenham data de fabricação e validade. as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa.deve ser entregue em embalagens plásticas resistente, íntegras, de 500gr. o rótulo deve estar conforme legislação vigente, com identificação completa do produto, data de fabricação, prazo de validade, prazo máximo de consumo e local de origem. a entrega deve ser feita com carro refrigerado em temperatura máxima de 4 graus. registro em planilha com medição de temperatura a cada 2hs, entregue ao setor de nutrição para monitoramento. o entregador deve estar devidamente uniformizado. registros obrigatórios: alvará sanitário, sim e alvará de transporte (próprio ou de empresa terceirizada para realizar o transporte adequado).",942 PAC,6.05,5699.1,169/2018,942 PAC,6.05,5699.1
43,Canela,1/2018,16,"Massa de nhoque - caseiro. sem corantes e sem conservantes. embalagens íntegras, que contenham data de fabricação e validade. as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa.deve ser entregue em embalagens plásticas resistente, íntegras, de 500gr. o rótulo deve estar conforme legislação vigente, com identificação completa do produto, data de fabricação, prazo de validade, prazo máximo de consumo e local de origem. a entrega deve ser feita com carro refrigerado em temperatura máxima de 4 graus. registro em planilha com medição de temperatura a cada 2hs, entregue ao setor de nutrição para monitoramento. o entregador deve estar devidamente uniformizado. registros obrigatórios: alvará sanitário, sim e alvará de transporte (próprio ou de empresa terceirizada para realizar o transporte adequado).",942 PAC,6.05,5699.1,176/2018,446 PAC,6.05,2698.3
43,Canela,1/2018,17,"Pão sovado - fatiado. embalagens de 500gr, com rendimento de aproximadamente 20 fatias, com data de fabricação e validade. as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa.",2550 UN,5.48,13974,175/2018,2550 UN,5.48,13974
43,Canela,1/2018,18,"Repolho - firmes, íntegros e sem manchas. tamanho padrão ceasa.",1724 KG,1.26,2172.24,177/2018,1724 KG,1.26,2172.24
43,Canela,1/2018,19,"Suco de uva integral - sem adição de açúcar.  embalagens de 1 litro. íntegras, com data de fabricação e validade, atendendo as normas e legislação sanitária da anvisa.",1669 L,9.18,15321.42,172/2018,1669 L,9.18,15321.42
43,Canela,1/2018,20,Tempero verde - salsa e cebolinha - folhas pintegras e sem manchas amareladas. molhos com 80gr.,2275 MOL,1.53,3480.75,177/2018,2275 MOL,1.53,3480.75
43,Canela,1/2018,21,"Massa caseira tipo tortei - caseiro, sem corante e sem conservante. embalagem de 500g, íntegras, que contenham data de fabricação e validade. as características gerais do produto deverão atender as normas e legislação sanitária da anvisa. o rótulo deve estar conforme legislação vigente, com identificação completa do produto, data de fabricação, prazo de validade, prazo máximo de consumo e local de origem. a entrega deve ser feita com carro refrigerado em temperatura máxima de 4 graus. registro em planilha com medição de temperatura a cada 2hs, entregue ao setor de nutrição para monitoramento. o entregador deve estar devidamente uniformizado. registros obrigatórios: alvará sanitário, sim e alvará de transporte (próprio ou de empresa terceirizada para realizar o transporte adequado).",108 PAC,8.38,905.04,173/2018,108 PAC,8.38,905.04
43,Canela,1/2018,1,Alface lisa - podendo ser crespa - folhas íntegras e sem manchas. tamanho do molho padrao ceasa.,1302 UN,1.86,2421.72,177/2018,1302 UN,1.86,2421.72
43,Canela,1/2018,2,"Batata inglesa - branca ou vermelha, nova, firme e sem brotos. tamanho padrão ceasa.",1840 KG,1.89,3477.6,177/2018,1840 KG,1.89,3477.6
43,Canela,1/2018,4,"Biscoito caseiro - amanteigado, simples ou integral. pode conter aveia, milho, grãos, canela, coco ou chocolate, conforme solicitação. embalagens devem conter data de fabricação e data de validade. porções individuais unitárias em torno de 20g por biscoito. as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa. pacotes 500gr.",1290 PAC,6.72,8668.8,173/2018,1290 PAC,6.72,8668.8
43,Canela,1/2018,4,"Biscoito caseiro - amanteigado, simples ou integral. pode conter aveia, milho, grãos, canela, coco ou chocolate, conforme solicitação. embalagens devem conter data de fabricação e data de validade. porções individuais unitárias em torno de 20g por biscoito. as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa. pacotes 500gr.",1290 PAC,6.72,8668.8,175/2018,785 PAC,6.72,5275.2
43,Canela,1/2018,5,"Brócolis - firmes, íntegros e sem manchas amareladas. peso médio por unidade 1kg. tamanho padrão ceasa.",1872 UN,3.73,6982.56,177/2018,1872 UN,3.73,6982.56
43,Canela,1/2018,6,"Massa de capeletti - pacote de 500gr - capeletti caseiro de frango - sem corantes e sem conservantes. embalado com data de fabricação e de validade. as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa. deve ser entregue em embalagens plásticas resistente, íntegras, de no máximo 500gr. o rótulo deve estar conforme legislação vigente, com identificação completa do produto, data de fabricação, prazo de validade, prazo máximo de consumo e local de origem. a entrega deve ser feita com carro refrigerado em temperatura máxima de 4 graus. registro em planilha com medição de temperatura a cada 2hs, entregue ao setor de nutrição para monitoramento. o entregador deve estar devidamente uniformizado. registros obrigatórios: alvará sanitário, sim e alvará de transporte (próprio ou de empresa terceirizada para realizar o transporte adequado).",800 UN,9.97,7976,168/2018,800 UN,9.97,7976
43,Canela,1/2018,8,"Couve manteiga - folhas verdes e íntegras. molho com 10 folhas, padrao ceasa.",780 MOL,2.06,1606.8,178/2018,780 MOL,2.06,1606.8
43,Canela,1/2018,9,"Doce de fruta 750 g - sabores de uva, morango, goiaba e  laranja - embalagens integras, hermeticamente fechadas, com data de fabricação e validade. produto sem conservantes, corantes ou aromatizantes. as características gerais do produto deverão atender as normas e legislação sanitária da anvisa. embalagem de 750g.",461 EMB,12,5532,174/2018,461 EMB,12,5532
43,Canela,1/2018,10,"Espinafre - folhas íntegras, firmes e sem manchas. tamanho do molho padrao ceasa.",180 MOL,2.59,466.2,177/2018,180 MOL,2.59,466.2
43,Canela,1/2018,11,"Feijão preto - sem sujidades, minimo 90% dos grãos na cor característica, inteiros sem umidade, bolor e não torrado. embalagens de 1kg. o limite máximo para impurezas  será de 2%, e deverá estar isento de pragas.",895 KG,4.4,3938,178/2018,895 KG,4.4,3938
43,Canela,1/2018,13,"Leite semi desnatado longa vida uht - padronização de gordura entre 1,5% e 1,9%, homogeneizado e pasteurizado pelo processo u.ht. o envase deve ser realizado assepticamente em embalagem tetra brik. prazo de validade de no mínimo 4 meses. as características gerais do produto deverão atender as normas e legislação sanitária da anvisa.",29100 L,2.42,70422,179/2018,29100 L,2.42,70422
43,Canela,1/2018,14,"Massa caseira - pacote de 500gr - macarrão, espaguetti ou talharim - sem corante e sem conservante, em embalagens íntegras que contenham data de fabricação e validade.  as características gerais do produto deverão atender as normas e legislação sanitárias da anvisa. deve ser entregue em embalagens plásticas resistentes, íntegras, de no máximo 500g. o rótulo deve estar conforme legislação vigente, com identificação completa do produto, data de fabricação, prazo de validade, prazo máximo de consumo e local de origem. a entrega deve ser feita com carro refrigerado em temperatura máxima de 4 graus. registro em planilha com medição de temperatura a cada 2hs, entregue ao setor de nutrição para monitoramento. o entregador deve estar devidamente uniformizado. registros obrigatórios: alvará sanitário, sim e alvará de transporte (próprio ou de empresa terceirizada para realizar o transporte adequado).",1260 PAC,5.3,6678,173/2018,1260 PAC,5.3,6678
43,Barracão,2/2018,1,"Biscoito salgado - tipo vovó sentada, ",160 KG,14.9,2384,59/2018,160 KG,14.9,2384
43,Barracão,2/2018,2,Cuca recheada aproximadamente 600 gramas cada,100 UN,8.9,890,59/2018,100 UN,8.9,890
43,Barracão,2/2018,3,Cuquinhas aproximadamente 100 gramas cada,200 KG,10,2000,59/2018,200 KG,10,2000
43,Barracão,2/2018,4,Pão caseiro - aproximadamente 600 gramas cada,250 UN,5.65,1412.5,59/2018,250 UN,5.65,1412.5
43,Barracão,2/2018,5,Pão integral aproximadamente 400 gramas cada,125 UN,8,1000,59/2018,125 UN,8,1000
43,Capitão,1/2018,31,"Presunto 180 gramas cozido e fatiado, sem capa de gordura, embalagem  com a identificação do produto, rótulo e validade. deverá possuir registro no sim, cispoa ou sif. produto com validade mínima de 30 dias no momento da entrega.",40 UN,4.87,194.8,17/2018,40 UN,4.87,194.8
43,Arroio do Padre,1/2018,2,"Carne bovina moída, in natura, corte de primeira. embalada em pacotes de 500g.",200 KG,22.5,4500,53/2018,200 KG,22.5,4500
43,Arroio do Padre,1/2018,1,Linguiça de carne suína. embalagem individual de 01 kg.,200 KG,19.3,3860,53/2018,200 KG,19.3,3860
43,Garibaldi,2/2018,2,"Couve manteiga. orgânica. em maços, de 1ª¿ qualidade, novas. com coloração própria, bem formada, livre de danos mecânicos, fisiológicos, pragas e doenças, com perfeitas condições de maturação e conservação. acondicionada em embalagem plástica transparente e resistente. comprovação de autenticidade do produto orgânico, mediante apresentação da certificação orgânica, de acordo com a legislação de produção orgânica vigente: lei nº 10.831 e 23 de dezembro de 2003, decreto 6323 de 27 de dezembro de 2007 e instrução normativa nº 64, do ministério da agricultura pecuária e abastecimento (mapa) de 18 de dezembro de 2008 (visando agricultura familiar). validade semanal. entrega conforme calendário anexo. nas embalagens deverá constar a quantidade do produto e o nome da escola.    amostra para análise.",642 UN,2.51,1611.42,73/2018,642 UN,2.51,1611.42
